id,time,city,job,number_employees,major,level
8094,1682966528000,Hà Nội,NodeJs,1,Công nghệ thông tin,middle
8095,1710529067000,Hà Nội,Java Developer,1,Công nghệ thông tin,middle
8096,1713640189000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
8097,1701927544000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,intern
8098,1694890581000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,fresher
8099,1680035677000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,junior
8100,1673535722000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,senior
8101,1701741298000,Hà Nội,Python Developer,3,Công nghệ thông tin,intern
8102,1708028517000,Hà Nội,Python Developer,1,Công nghệ thông tin,senior
8103,1710826453000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,fresher
8104,1708053277000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,junior
8105,1673640408000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,junior
8106,1687577652000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
8107,1687522799000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,senior
8108,1692015741000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,middle
8109,1709218361000,Hà Nội,NodeJs,1,Công nghệ thông tin,junior
8110,1712945101000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
8111,1688031829000,Hà Nội,Backend Developer,1,Công nghệ thông tin,middle
8112,1701355366000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
8113,1688655602000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
8114,1679967795000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,fresher
8115,1713882679000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,intern
8116,1686204397000,Hà Nội,Data Scientist,1,Công nghệ thông tin,senior
8117,1701580043000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
8118,1683723793000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,intern
8119,1701569548000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,intern
8120,1686635591000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
8121,1697931360000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
8122,1710469494000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,junior
8123,1673852328000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,senior
8124,1705931149000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,intern
8125,1702364120000,Hà Nội,Backend Developer,2,Công nghệ thông tin,middle
8126,1703631398000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,fresher
8127,1681216320000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,middle
8128,1707607848000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,junior
8129,1702660742000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,intern
8130,1675860656000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,senior
8131,1680541340000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
8132,1692273812000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
8133,1713426543000,Hà Nội,Data Scientist,3,Công nghệ thông tin,middle
8134,1710955808000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
8135,1703010001000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,junior
8136,1693071042000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
8137,1712510602000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,senior
8138,1713882540000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,intern
8139,1694493382000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,intern
8140,1687960885000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,fresher
8141,1709541568000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
8142,1704925874000,Hà Nội,Java Developer,3,Công nghệ thông tin,senior
8143,1681208086000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,intern
8144,1685045202000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
8145,1688422945000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
8146,1675159815000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
8147,1708473789000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
8148,1702661209000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,junior
8149,1699373106000,Hà Nội,Data Scientist,2,Công nghệ thông tin,junior
8150,1689804308000,Hà Nội,Python Developer,1,Công nghệ thông tin,middle
8151,1686244156000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,middle
8152,1681642596000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,junior
8153,1688219342000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,intern
8154,1697878609000,Hà Nội,NodeJs,1,Công nghệ thông tin,fresher
8155,1701954139000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
8156,1678146246000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,senior
8157,1691842270000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,intern
8158,1684666664000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,fresher
8159,1693942716000,Hà Nội,NodeJs,3,Công nghệ thông tin,junior
8160,1673222485000,Hà Nội,ReactJs,2,Công nghệ thông tin,intern
8161,1697754813000,Hà Nội,Data Scientist,3,Công nghệ thông tin,middle
8162,1696254555000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,intern
8163,1715719543000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
8164,1703778615000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,fresher
8165,1700997203000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,fresher
8166,1693276451000,Hà Nội,Data Scientist,2,Công nghệ thông tin,intern
8167,1689847244000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,junior
8168,1689595731000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
8169,1690760501000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,junior
8170,1691075286000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,senior
8171,1677302616000,Hà Nội,Java Developer,3,Công nghệ thông tin,intern
8172,1688486592000,Hà Nội,ReactJs,1,Công nghệ thông tin,senior
8173,1711440856000,Hà Nội,Backend Developer,2,Công nghệ thông tin,fresher
8174,1674507738000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
8175,1710530158000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,senior
8176,1679197365000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,senior
8177,1696981030000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,senior
8178,1716438103000,Hà Nội,ReactJs,3,Công nghệ thông tin,middle
8179,1688556804000,Hà Nội,Backend Developer,3,Công nghệ thông tin,senior
8180,1687227230000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,fresher
8181,1692259324000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,junior
8182,1673124127000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
8183,1713208540000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,intern
8184,1703130421000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,fresher
8185,1690151297000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,senior
8186,1672742038000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,middle
8187,1685491161000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,intern
8188,1697452827000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,senior
8189,1711719343000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,fresher
8190,1689692781000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,intern
8191,1685041295000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,fresher
8192,1709860538000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,junior
8193,1715185735000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,middle
8194,1680332980000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,middle
8195,1685768298000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,fresher
8196,1710340573000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,intern
8197,1679857764000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,intern
8198,1694931900000,Hà Nội,NodeJs,2,Công nghệ thông tin,senior
8199,1678187107000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,middle
8200,1711871834000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
8201,1707111732000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,junior
8202,1678814268000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,senior
8203,1704177417000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
8204,1680310219000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
8205,1678871299000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,fresher
8206,1700562669000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
8207,1705917447000,Hà Nội,NodeJs,2,Công nghệ thông tin,junior
8208,1677468258000,Hà Nội,Java Developer,1,Công nghệ thông tin,middle
8209,1698483366000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,junior
8210,1679271088000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,fresher
8211,1676183385000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,fresher
8212,1695831027000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,senior
8213,1675511526000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
8214,1680163778000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,fresher
8215,1696664958000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,middle
8216,1698005834000,Hà Nội,ReactJs,3,Công nghệ thông tin,fresher
8217,1707967041000,Hà Nội,Java Developer,1,Công nghệ thông tin,fresher
8218,1710017273000,Hà Nội,ReactJs,3,Công nghệ thông tin,fresher
8219,1681622035000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
8220,1708731068000,Hà Nội,Backend Developer,1,Công nghệ thông tin,intern
8221,1690418405000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,fresher
8222,1706123846000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
8223,1683919324000,Hà Nội,Backend Developer,3,Công nghệ thông tin,junior
8224,1694994309000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,middle
8225,1708088234000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
8226,1678882437000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,intern
8227,1675406465000,Hà Nội,Python Developer,1,Công nghệ thông tin,intern
8228,1688433493000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
8229,1712770778000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,junior
8230,1690496572000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,junior
8231,1710690250000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,junior
8232,1673423938000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,junior
8233,1704697394000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,fresher
8234,1704020432000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
8235,1708793042000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,intern
8236,1700133274000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,intern
8237,1692326756000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,middle
8238,1686623288000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,middle
8239,1707108866000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,fresher
8240,1701727818000,Hà Nội,Python Developer,1,Công nghệ thông tin,senior
8241,1691319056000,Hà Nội,ReactJs,3,Công nghệ thông tin,middle
8242,1689355067000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,fresher
8243,1703381451000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,intern
8244,1714217962000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,intern
8245,1713468858000,Hà Nội,NodeJs,2,Công nghệ thông tin,senior
8246,1695705939000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,senior
8247,1680687613000,Hà Nội,Backend Developer,3,Công nghệ thông tin,fresher
8248,1675793661000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,middle
8249,1677637216000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
8250,1684855549000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,junior
8251,1684802189000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,junior
8252,1686451324000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,junior
8253,1705807034000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,intern
8254,1705486542000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,fresher
8255,1696678837000,Hà Nội,Data Scientist,3,Công nghệ thông tin,middle
8256,1705775614000,Hà Nội,Java Developer,2,Công nghệ thông tin,fresher
8257,1688341646000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,senior
8258,1682681038000,Hà Nội,Java Developer,3,Công nghệ thông tin,junior
8259,1689306090000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
8260,1687799935000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,senior
8261,1678094255000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,middle
8262,1693602319000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,senior
8263,1706614488000,Hà Nội,Data Scientist,1,Công nghệ thông tin,junior
8264,1679975408000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,intern
8265,1686890938000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,intern
8266,1708723388000,Hà Nội,Java Developer,2,Công nghệ thông tin,junior
8267,1697559493000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
8268,1684424289000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
8269,1704368132000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
8270,1707285949000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
8271,1688145384000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,middle
8272,1676892984000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
8273,1690935633000,Hà Nội,Java Developer,3,Công nghệ thông tin,intern
8274,1689761890000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
8275,1689590508000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,senior
8276,1681895791000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
8277,1690642311000,Hà Nội,ReactJs,3,Công nghệ thông tin,fresher
8278,1695815222000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
8279,1682519095000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,senior
8280,1676222364000,Hà Nội,Java Developer,2,Công nghệ thông tin,fresher
8281,1677129787000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,middle
8282,1691609447000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,senior
8283,1673686584000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,senior
8284,1707997022000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,fresher
8285,1676829355000,Hà Nội,Backend Developer,2,Công nghệ thông tin,intern
8286,1710647250000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,junior
8287,1700091398000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,intern
8288,1716069628000,Hà Nội,Backend Developer,1,Công nghệ thông tin,fresher
8289,1707716100000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
8290,1695238926000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,intern
8291,1698894407000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,intern
8292,1695091241000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,senior
8293,1697112918000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,junior
8294,1693098707000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,middle
8295,1683655634000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
8296,1688462165000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,fresher
8297,1688090389000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,intern
8298,1691248464000,Hà Nội,Java Developer,1,Công nghệ thông tin,senior
8299,1684237305000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
8300,1672973439000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
8301,1716552031000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,intern
8302,1705241652000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,senior
8303,1684672974000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,middle
8304,1683963129000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,junior
8305,1678426181000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
8306,1692237885000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,fresher
8307,1686673911000,Hà Nội,ReactJs,3,Công nghệ thông tin,intern
8308,1708422108000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,junior
8309,1678381537000,Hà Nội,Data Scientist,1,Công nghệ thông tin,fresher
8310,1716909758000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
8311,1692896863000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,fresher
8312,1703906052000,Hà Nội,NodeJs,3,Công nghệ thông tin,junior
8313,1677706481000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,middle
8314,1707121001000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,intern
8315,1686551088000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
8316,1675498848000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
8317,1700690356000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,fresher
8318,1673939772000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
8319,1693064028000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
8320,1691509697000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,middle
8321,1710913245000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,junior
8322,1701791254000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
8323,1694417195000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,junior
8324,1678331553000,Hà Nội,Java Developer,3,Công nghệ thông tin,senior
